o_lane,d,vi1,vi2,p_x(1),p_x(2),p_x(3),p_y(1),p_y(2),p_y(3),p_y(4),p_y(5),p_y(6),p_y(7)
1,28,16,16,0.21649,16.802,-0.42802,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,16,16,0.21646,16.801,-0.42774,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,16,16,0.21643,16.801,-0.42745,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,16,16,0.21641,16.801,-0.42717,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,16,16,0.21638,16.8,-0.42688,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,16,16,0.21635,16.8,-0.4266,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,16,16,0.21633,16.8,-0.42631,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,16,16,0.2163,16.799,-0.42603,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,16,16,0.21627,16.799,-0.42574,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,16,16,0.21625,16.798,-0.42546,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,16,16,0.21622,16.798,-0.42518,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,16,16,0.21619,16.798,-0.42489,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,16,16,0.21617,16.797,-0.42461,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,16,16,0.21614,16.797,-0.42432,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,16,16,0.21611,16.797,-0.42404,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,16,16,0.21608,16.796,-0.42375,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,17,16,0.20693,17.762,-0.41198,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,17,16,0.20691,17.762,-0.41171,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,17,16,0.20688,17.762,-0.41144,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,17,16,0.20685,17.761,-0.41117,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,17,16,0.20683,17.761,-0.4109,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,17,16,0.2068,17.761,-0.41063,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,17,16,0.20678,17.76,-0.41037,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,17,16,0.20675,17.76,-0.4101,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,17,16,0.20672,17.76,-0.40983,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,17,16,0.2067,17.759,-0.40956,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,17,16,0.20667,17.759,-0.40929,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,17,16,0.20665,17.759,-0.40902,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,17,16,0.20662,17.758,-0.40875,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,17,16,0.20659,17.758,-0.40848,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,17,16,0.20657,17.758,-0.40821,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,17,16,0.20654,17.757,-0.40794,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,17,16,0.20652,17.757,-0.40767,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,17,16,0.20649,17.757,-0.40741,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,17,16,0.20646,17.756,-0.40714,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,17,16,0.20644,17.756,-0.40687,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,17,16,0.20641,17.756,-0.4066,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,17,16,0.20639,17.755,-0.40633,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,17,16,0.20636,17.755,-0.40606,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,17,16,0.20634,17.755,-0.40579,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,17,16,0.20631,17.754,-0.40552,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,17,16,0.20628,17.754,-0.40525,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,17,16,0.20626,17.754,-0.40498,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,17,16,0.20623,17.753,-0.40472,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,17,16,0.20621,17.753,-0.40445,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,17,16,0.20618,17.753,-0.40418,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,17,16,0.20615,17.752,-0.40391,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,17,16,0.20613,17.752,-0.40364,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,17,16,0.2061,17.752,-0.40337,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,17,16,0.20608,17.751,-0.4031,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,17,16,0.20605,17.751,-0.40283,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,17,16,0.20602,17.751,-0.40256,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,17,16,0.206,17.75,-0.40229,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,17,16,0.20597,17.75,-0.40203,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,17,16,0.20595,17.75,-0.40176,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,17,16,0.20592,17.749,-0.40149,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,17,16,0.20589,17.749,-0.40122,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,17,16,0.20587,17.749,-0.40095,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,17,16,0.20584,17.748,-0.40068,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,18,16,0.19733,18.719,-0.39061,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,18,16,0.19731,18.719,-0.39035,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,18,16,0.19728,18.718,-0.3901,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,18,16,0.19726,18.718,-0.38984,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,18,16,0.19723,18.718,-0.38959,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,18,16,0.19721,18.717,-0.38933,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,18,16,0.19718,18.717,-0.38908,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,18,16,0.19716,18.717,-0.38882,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,18,16,0.19713,18.716,-0.38857,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,18,16,0.19711,18.716,-0.38831,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,18,16,0.19708,18.716,-0.38806,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,18,16,0.19706,18.716,-0.3878,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,18,16,0.19703,18.715,-0.38755,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,18,16,0.19701,18.715,-0.38729,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,18,16,0.19698,18.715,-0.38704,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,18,16,0.19696,18.714,-0.38678,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,18,16,0.19693,18.714,-0.38653,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,18,16,0.19691,18.714,-0.38627,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,18,16,0.19688,18.713,-0.38602,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,18,16,0.19686,18.713,-0.38576,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,18,16,0.19683,18.713,-0.38551,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,18,16,0.19681,18.712,-0.38525,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,18,16,0.19678,18.712,-0.385,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,18,16,0.19675,18.712,-0.38474,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,18,16,0.19673,18.711,-0.38449,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,18,16,0.1967,18.711,-0.38423,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,18,16,0.19668,18.711,-0.38398,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,18,16,0.19665,18.71,-0.38372,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,18,16,0.19663,18.71,-0.38347,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,18,16,0.1966,18.71,-0.38321,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,18,16,0.19658,18.709,-0.38296,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,18,16,0.19655,18.709,-0.3827,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,18,16,0.19653,18.709,-0.38245,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,18,16,0.1965,18.709,-0.38219,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,18,16,0.19648,18.708,-0.38194,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,18,16,0.19645,18.708,-0.38168,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,18,16,0.19643,18.708,-0.38143,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,18,16,0.1964,18.707,-0.38117,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,18,16,0.19638,18.707,-0.38092,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,18,16,0.19635,18.707,-0.38066,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,18,16,0.19633,18.706,-0.38041,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,18,16,0.1963,18.706,-0.38016,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,18,16,0.19628,18.706,-0.3799,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,19,16,0.15217,20.119,-0.26529,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,19,16,0.18834,19.68,-0.37104,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,19,16,0.18832,19.68,-0.37079,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,19,16,0.18829,19.679,-0.37055,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,19,16,0.18827,19.679,-0.37031,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,19,16,0.18825,19.679,-0.37007,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,19,16,0.18822,19.678,-0.36982,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,19,16,0.1882,19.678,-0.36958,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,19,16,0.18817,19.678,-0.36934,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,19,16,0.18815,19.677,-0.3691,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,19,16,0.18812,19.677,-0.36886,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,19,16,0.1881,19.677,-0.36861,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,19,16,0.18808,19.677,-0.36837,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,19,16,0.18805,19.676,-0.36813,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,19,16,0.18803,19.676,-0.36789,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,19,16,0.188,19.676,-0.36765,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,19,16,0.18798,19.675,-0.3674,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,19,16,0.18795,19.675,-0.36716,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,19,16,0.18793,19.675,-0.36692,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,19,16,0.18791,19.674,-0.36668,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,19,16,0.18788,19.674,-0.36643,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,19,16,0.18786,19.674,-0.36619,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,19,16,0.18783,19.674,-0.36595,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,19,16,0.18781,19.673,-0.36571,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,19,16,0.18778,19.673,-0.36547,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,19,16,0.18776,19.673,-0.36522,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,19,16,0.18774,19.672,-0.36498,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,19,16,0.18771,19.672,-0.36474,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,19,16,0.18769,19.672,-0.3645,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,19,16,0.18766,19.671,-0.36425,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,19,16,0.18764,19.671,-0.36401,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,19,16,0.18761,19.671,-0.36377,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,19,16,0.18759,19.671,-0.36353,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,19,16,0.18757,19.67,-0.36329,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,19,16,0.18754,19.67,-0.36304,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,19,16,0.18752,19.67,-0.3628,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,19,16,0.18749,19.669,-0.36256,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,19,16,0.18747,19.669,-0.36232,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,19,16,0.18745,19.669,-0.36208,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,19,16,0.18742,19.668,-0.36183,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,19,16,0.1874,19.668,-0.36159,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,19,16,0.18737,19.668,-0.36135,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,19,16,0.18735,19.668,-0.36111,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,20,16,0.14553,21.066,-0.25371,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,20,16,0.17997,20.645,-0.3535,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,20,16,0.17995,20.645,-0.35327,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,20,16,0.17992,20.644,-0.35304,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,20,16,0.1799,20.644,-0.35281,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,20,16,0.17987,20.644,-0.35258,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,20,16,0.17985,20.644,-0.35234,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,20,16,0.17983,20.643,-0.35211,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,20,16,0.1798,20.643,-0.35188,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,20,16,0.17978,20.643,-0.35165,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,20,16,0.17976,20.642,-0.35142,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,20,16,0.17973,20.642,-0.35119,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,20,16,0.17971,20.642,-0.35096,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,20,16,0.17969,20.642,-0.35073,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,20,16,0.17966,20.641,-0.3505,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,20,16,0.17964,20.641,-0.35027,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,20,16,0.17962,20.641,-0.35004,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,20,16,0.17959,20.64,-0.34981,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,20,16,0.17957,20.64,-0.34958,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,20,16,0.17955,20.64,-0.34935,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,20,16,0.17952,20.64,-0.34912,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,20,16,0.1795,20.639,-0.34889,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,20,16,0.17948,20.639,-0.34865,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,20,16,0.17945,20.639,-0.34842,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,20,16,0.17943,20.638,-0.34819,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,20,16,0.17941,20.638,-0.34796,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,20,16,0.17938,20.638,-0.34773,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,20,16,0.17936,20.638,-0.3475,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,20,16,0.17933,20.637,-0.34727,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,20,16,0.17931,20.637,-0.34704,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,20,16,0.17929,20.637,-0.34681,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,20,16,0.17926,20.636,-0.34658,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,20,16,0.17924,20.636,-0.34635,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,20,16,0.17922,20.636,-0.34612,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,20,16,0.17919,20.636,-0.34589,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,20,16,0.17917,20.635,-0.34566,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,20,16,0.17915,20.635,-0.34543,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,20,16,0.17912,20.635,-0.3452,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,20,16,0.1791,20.634,-0.34497,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,20,16,0.17908,20.634,-0.34473,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,20,16,0.17905,20.634,-0.3445,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,20,16,0.17903,20.634,-0.34427,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,20,16,0.17901,20.633,-0.34404,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,21,16,0.13928,22.016,-0.24304,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,21,16,0.13928,22.016,-0.24289,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,21,16,0.17212,21.613,-0.33729,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,21,16,0.1721,21.613,-0.33707,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,21,16,0.17207,21.613,-0.33685,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,21,16,0.17205,21.613,-0.33663,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,21,16,0.17203,21.612,-0.33641,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,21,16,0.172,21.612,-0.33619,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,21,16,0.17198,21.612,-0.33597,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,21,16,0.17196,21.611,-0.33575,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,21,16,0.17194,21.611,-0.33553,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,21,16,0.17191,21.611,-0.33531,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,21,16,0.17189,21.611,-0.33509,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,21,16,0.17187,21.61,-0.33487,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,21,16,0.17185,21.61,-0.33465,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,21,16,0.17182,21.61,-0.33443,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,21,16,0.1718,21.609,-0.33421,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,21,16,0.17178,21.609,-0.33399,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,21,16,0.17175,21.609,-0.33377,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,21,16,0.17173,21.609,-0.33355,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,21,16,0.17171,21.608,-0.33333,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,21,16,0.17169,21.608,-0.33311,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,21,16,0.17166,21.608,-0.33289,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,21,16,0.17164,21.608,-0.33267,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,21,16,0.17162,21.607,-0.33245,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,21,16,0.1716,21.607,-0.33223,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,21,16,0.17157,21.607,-0.33201,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,21,16,0.17155,21.606,-0.33179,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,21,16,0.17153,21.606,-0.33157,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,21,16,0.17151,21.606,-0.33135,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,21,16,0.17148,21.606,-0.33113,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,21,16,0.17146,21.605,-0.33091,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,21,16,0.17144,21.605,-0.33069,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,21,16,0.17141,21.605,-0.33047,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,21,16,0.17139,21.605,-0.33025,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,21,16,0.17137,21.604,-0.33003,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
