o_lane,d,vi1,vi2,p_x(1),p_x(2),p_x(3),p_y(1),p_y(2),p_y(3),p_y(4),p_y(5),p_y(6),p_y(7)
1,23,19,32,0.50803,21.046,-1.1741,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,19,32,0.53125,20.743,-1.0865,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,19,32,0.54743,20.595,-0.93785,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,19,32,0.5133,20.686,-1.0602,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,19,32,0.53882,20.306,-0.82899,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,19,32,0.51959,20.75,-1.0163,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,19,32,0.57662,20.047,-0.78269,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,19,32,0.51047,20.476,-0.96101,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,19,32,0.54913,20.401,-1.0055,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,19,32,0.57564,20.249,-0.81114,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,19,32,0.52658,20.089,-0.83112,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,19,32,0.50681,20.353,-0.75915,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,19,32,0.57488,19.794,-0.61604,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,19,32,0.53973,20.031,-0.70658,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,19,32,0.56857,20.027,-0.68229,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,19,32,0.55632,19.863,-0.57155,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,19,32,0.57868,19.544,-0.61716,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,19,32,0.53962,19.734,-0.69291,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,19,32,0.51989,19.893,-0.70598,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,19,32,0.53063,19.817,-0.64464,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,19,32,0.5292,19.89,-0.64444,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,20,32,0.43248,23.165,-1.7517,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,20,32,0.51275,22.673,-1.5324,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,20,32,0.56717,22.458,-1.4839,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,20,32,0.55995,22.451,-1.4884,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,20,32,0.51298,22.603,-1.4887,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,20,32,0.51346,22.884,-1.6157,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,20,32,0.48654,22.61,-1.5987,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,20,32,0.40681,23.012,-1.564,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,20,32,0.49526,22.607,-1.4647,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,20,32,0.56758,22.297,-1.4044,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,20,32,0.58824,21.985,-1.0996,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,20,32,0.47073,22.586,-1.4289,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,20,32,0.47583,22.506,-1.47,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,20,32,0.49988,22.193,-1.238,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,20,32,0.50953,22.038,-1.1688,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,20,32,0.58921,21.786,-1.1014,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,20,32,0.55876,21.954,-1.1962,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,20,32,0.54881,22.009,-1.2114,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,20,32,0.5854,21.824,-1.1958,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,20,32,0.53828,22.043,-1.225,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,20,32,0.47737,22.344,-1.3894,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,20,32,0.47374,22.18,-1.251,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,20,32,0.5286,21.736,-1.0537,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,20,32,0.51287,21.893,-1.2153,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,20,32,0.53709,21.695,-1.1138,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,20,32,0.49043,21.742,-1.0527,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,20,32,0.56634,21.301,-0.94005,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,20,32,0.49917,21.429,-0.82408,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,20,32,0.54698,21.289,-0.82369,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,20,32,0.49923,21.625,-1.0224,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,20,32,0.58426,21.093,-0.81917,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,20,32,0.53214,21.289,-0.82035,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,20,32,0.53789,21.203,-0.85949,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,20,32,0.50259,21.389,-0.85107,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,20,32,0.53763,21.147,-0.88817,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,20,32,0.48406,21.348,-0.94879,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,20,32,0.50066,21.242,-0.86357,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,20,32,0.56004,20.819,-0.70441,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,20,32,0.60504,20.513,-0.611,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,20,32,0.4219,21.596,-1.0623,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,20,32,0.52598,20.758,-0.71358,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,20,32,0.518,20.871,-0.74197,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,20,32,0.53043,20.633,-0.4624,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,21,32,0.45319,23.765,-1.5723,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,21,32,0.32011,24.389,-1.858,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,21,32,0.39946,23.817,-1.6422,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,21,32,0.46987,23.776,-1.5102,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,21,32,0.42548,23.919,-1.7924,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,21,32,0.45205,23.767,-1.5795,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,21,32,0.383,23.768,-1.5024,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,21,32,0.44718,23.633,-1.6037,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,21,32,0.42708,23.562,-1.4794,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,21,32,0.40996,23.506,-1.4353,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,21,32,0.45691,23.315,-1.2658,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,21,32,0.4205,23.405,-1.3537,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,21,32,0.47608,23.479,-1.4489,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,21,32,0.43081,23.467,-1.3564,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,21,32,0.37679,23.843,-1.5898,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,21,32,0.39262,23.812,-1.541,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,21,32,0.4618,22.889,-1.1935,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,21,32,0.5144,22.8,-1.0706,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,21,32,0.37961,23.45,-1.359,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,21,32,0.51184,23.054,-1.2635,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,21,32,0.41276,23.462,-1.5259,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,21,32,0.56025,22.544,-1.0472,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,21,32,0.328,23.537,-1.4679,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,21,32,0.41876,23.21,-1.219,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,21,32,0.47705,22.661,-1.0127,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,21,32,0.49934,22.905,-1.0899,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,21,32,0.47161,22.754,-0.978,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,21,32,0.45496,22.921,-1.2035,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,21,32,0.46435,22.975,-1.1471,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,21,32,0.51218,22.201,-0.81368,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,21,32,0.4206,22.82,-1.1488,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,21,32,0.45508,22.684,-1.028,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,21,32,0.40838,22.785,-1.0696,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,21,32,0.47306,22.533,-1.0975,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,21,32,0.4763,22.34,-0.90458,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,21,32,0.42495,22.998,-1.1454,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,21,32,0.5455,21.923,-0.89546,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,21,32,0.48555,22.338,-1.0265,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,21,32,0.52866,22.238,-0.77269,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,21,32,0.47019,22.287,-0.79103,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,21,32,0.49395,22.038,-0.95782,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,21,32,0.50276,21.841,-0.84084,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,21,32,0.51501,22.332,-0.93769,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,22,32,0.24478,25.161,-1.663,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,22,32,0.32143,24.632,-1.4547,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,22,32,0.39086,24.538,-1.5295,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,22,32,0.34098,24.893,-1.7126,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,22,32,0.37104,24.787,-1.584,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,22,32,0.39195,24.796,-1.5621,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,22,32,0.36222,24.832,-1.5241,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,22,32,0.36173,24.497,-1.4843,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,22,32,0.28197,24.818,-1.5394,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,22,32,0.28969,25.136,-1.7488,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,22,32,0.44674,24.029,-1.2157,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,22,32,0.36531,24.055,-1.1724,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,22,32,0.32101,24.926,-1.5413,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,22,32,0.37762,24.522,-1.4128,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,22,32,0.32489,24.327,-1.3374,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,22,32,0.36758,24.739,-1.5395,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,22,32,0.3973,24.177,-1.3069,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,22,32,0.36856,24.134,-1.2867,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,22,32,0.35104,24.606,-1.6685,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,22,32,0.37208,24.649,-1.5335,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,22,32,0.42617,23.976,-1.195,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,22,32,0.34681,24.3,-1.2993,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,22,32,0.31863,24.396,-1.3042,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,22,32,0.30541,24.413,-1.3698,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,22,32,0.37994,24.083,-1.2067,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,22,32,0.41657,23.765,-1.1639,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,22,32,0.39955,23.933,-1.1835,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,22,32,0.35275,24.161,-1.2585,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,22,32,0.42769,23.789,-1.0797,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,22,32,0.41568,23.839,-1.1067,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,22,32,0.36443,24.003,-1.097,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,22,32,0.52088,23.15,-0.89237,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,22,32,0.32783,24.183,-1.2769,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,22,32,0.50907,23.27,-0.89314,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,22,32,0.32937,23.83,-0.99489,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,22,32,0.35452,23.522,-0.91683,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,22,32,0.39692,23.564,-1.0284,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,22,32,0.35744,23.762,-0.93942,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,22,32,0.35624,23.718,-1.0123,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,22,32,0.4058,23.709,-1.083,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,22,32,0.38929,23.477,-0.95814,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,22,32,0.38474,23.79,-1.1453,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,22,32,0.48123,23.047,-0.81424,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,23,32,0.25117,25.906,-1.6035,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,23,32,0.22096,25.931,-1.6633,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,23,32,0.099714,26.429,-1.7112,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,23,32,0.19253,26.133,-1.7131,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,23,32,0.24246,25.66,-1.4914,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,23,32,0.18589,26.22,-1.6797,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,23,32,0.16478,26.189,-1.5736,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,23,32,0.20498,25.909,-1.6282,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,23,32,0.19983,26.14,-1.6306,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,23,32,0.25638,26.064,-1.6215,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,23,32,0.20844,26.188,-1.8177,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,23,32,0.2583,25.598,-1.5204,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,23,32,0.2376,25.745,-1.4887,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,23,32,0.2465,25.82,-1.5325,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,23,32,0.31167,25.496,-1.3255,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,23,32,0.16388,25.736,-1.3954,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,23,32,0.23088,25.964,-1.5517,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,23,32,0.31538,25.212,-1.3847,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,23,32,0.2679,25.807,-1.5764,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,23,32,0.23943,25.607,-1.4502,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,23,32,0.21818,25.748,-1.5368,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,23,32,0.29108,25.158,-1.2097,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,23,32,0.092686,26.001,-1.5988,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,23,32,0.26452,25.506,-1.3401,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,23,32,0.24739,25.234,-1.222,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,23,32,0.26278,25.165,-1.2575,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,23,32,0.21592,25.114,-1.2806,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,23,32,0.29804,24.939,-1.1342,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,23,32,0.26152,25.361,-1.2807,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,23,32,0.35591,24.845,-1.1395,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,23,32,0.22722,25.26,-1.2131,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,23,32,0.30914,25.104,-1.2403,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,23,32,0.31542,24.843,-1.0453,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,23,32,0.2652,24.748,-1.0792,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,23,32,0.28746,24.78,-0.98681,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,23,32,0.23822,25.16,-1.0805,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,23,32,0.30692,24.855,-1.0989,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,23,32,0.3481,24.659,-1.1368,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,23,32,0.30999,24.843,-0.99729,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,23,32,0.2849,25.041,-1.3528,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,23,32,0.35339,24.279,-0.88098,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,23,32,0.30823,24.397,-0.95334,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,23,32,0.38197,24.142,-0.88981,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,24,32,0.066978,27.289,-1.6299,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,24,32,0.055945,26.831,-1.416,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,24,32,0.17364,26.432,-1.3163,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,24,32,0.020281,27.497,-1.7771,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,24,32,0.047853,26.923,-1.4176,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,24,32,0.12699,27.039,-1.5947,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,24,32,0.07971,27.033,-1.5966,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,24,32,0.068204,26.921,-1.552,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,24,32,0.13154,26.854,-1.5995,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,24,32,0.0039044,27.295,-1.5094,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,24,32,0.040996,27.104,-1.5537,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,24,32,0.16647,26.825,-1.5044,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,24,32,0.10067,26.62,-1.3497,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,24,32,0.16039,26.541,-1.3347,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,24,32,0.087575,26.877,-1.5917,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,24,32,0.042419,27.136,-1.5498,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,24,32,0.17371,26.27,-1.2694,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,24,32,0.12036,26.905,-1.5805,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,24,32,0.1879,26.41,-1.2335,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,24,32,0.12127,26.935,-1.5463,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,24,32,0.18439,26.695,-1.4012,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,24,32,0.13869,26.596,-1.4962,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,24,32,0.12813,26.747,-1.5362,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,24,32,0.12202,26.799,-1.443,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,24,32,0.1689,26.702,-1.5012,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,24,32,0.18878,26.18,-1.1918,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,24,32,0.10069,26.206,-1.1872,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,24,32,0.13809,26.775,-1.5038,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,24,32,0.17833,26.241,-1.2498,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,24,32,0.28127,25.796,-1.0681,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,24,32,0.19959,26.251,-1.3464,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
